Date,Open,High,Low,Close,Volume,Dividend,Split,Adj_Open,Adj_High,Adj_Low,Adj_Close,Adj_Volume
2017-04-05,146.63,148.44,146.58,146.64,3390363.0,0.0,1.0,138.19575113588763,139.90163880932388,138.1486271670082,138.2051759296635,3390363.0
2017-04-04,146.5,146.9,146.05,146.34,3124200.0,0.0,1.0,138.07322881680105,138.4502205678367,137.64911309688597,137.9224321163868,3124200.0
2017-04-03,146.94,147.2005,146.09,146.62,3775283.0,0.0,1.0,138.48791974294025,138.73343562080223,137.68681227198954,138.18632634211176,3775283.0
2017-03-31,146.87,147.18,146.65,146.83,3248666.0,0.0,1.0,138.42194618650902,138.71411479356163,138.21460072343942,138.38424701140548,3248666.0
2017-03-30,146.72,147.38,146.43,146.95,2450781.0,0.0,1.0,138.28057427987065,138.90261066907945,138.00725526036982,138.49734453671613,2450781.0
2017-03-29,146.37,147.42,145.96,147.04,3729973.0,0.0,1.0,137.9507064977145,138.94030984418302,137.56428995290295,138.58216768069917,3729973.0
2017-03-28,147.29,147.35,145.94,147.2,4635519.0,0.0,1.0,138.81778752509643,138.8743362877518,137.54544036535117,138.73296438111342,4635519.0
2017-03-27,147.07,147.68,146.26,146.87,2943006.0,0.0,1.0,138.61044206202683,139.1853544823562,137.84703376617966,138.42194618650902,2943006.0
2017-03-24,147.85,150.15,147.01,147.71,4735350.0,0.0,1.0,139.34557597654631,141.51327854500124,138.55389329937148,139.21362886368385,4735350.0
2017-03-23,147.28,148.41,147.03,147.99,3219352.0,0.0,1.0,138.80836273132056,139.87336442799622,138.57274288692327,139.4775230894088,3219352.0
2017-03-22,146.73,147.93,146.06,147.36,3169038.0,0.0,1.0,138.28999907364653,139.42097432675345,137.65853789066188,138.8837610815277,3169038.0
2017-03-21,148.33,148.7,146.26,146.61,4530019.0,0.0,1.0,139.79796607778908,140.14668344749703,137.84703376617966,138.17690154833588,4530019.0
2017-03-20,149.38,149.59,147.7,147.8,5906058.0,0.0,1.0,140.7875694242576,140.98549009355133,139.20420406990795,139.2984520076669,5906058.0
2017-03-17,149.4,149.99,148.13,149.6,9001961.0,0.0,1.0,140.80641901180942,141.36248184458697,139.60947020227127,140.9949148873272,9001961.0
2017-03-16,148.4,149.19,148.01,148.73,3544464.0,0.0,1.0,139.86393963422032,140.6084983425157,139.49637267696056,140.17495782882472,3544464.0
2017-03-15,147.35,148.38,146.76,147.95,3670513.0,0.0,1.0,138.8743362877518,139.84509004666853,138.31827345497422,139.43982391430524,3670513.0
2017-03-14,147.27,147.59,146.46,147.16,3272706.0,0.0,1.0,138.79893793754468,139.10053133837317,138.0355296416975,138.69526520600985,3272706.0
2017-03-13,147.33,147.67,146.5,147.43,2933276.0,0.0,1.0,138.8554867002,139.17592968858028,138.07322881680105,138.94973463795893,2933276.0
2017-03-10,147.24,147.46,146.45,146.85,3122443.0,0.0,1.0,138.770663556217,138.9780090192866,138.0261048479216,138.40309659895723,3122443.0
2017-03-09,147.08,147.16,146.53,146.62,3594694.0,0.0,1.0,138.61986685580274,138.69526520600985,138.10150319812874,138.18632634211176,3594694.0
2017-03-08,146.22,147.12,145.92,146.92,3614479.0,0.0,1.0,137.80933459107612,138.6575660309063,137.52659077779938,138.46907015538847,3614479.0
2017-03-07,146.33,146.95,145.83,146.02,3995889.0,0.89,1.0,137.91300732261092,138.49734453671613,137.4417676338164,137.6208387155583,3995889.0
2017-03-06,147.13,147.51,146.58,147.13,3998026.0,0.0,1.0,137.82692805268596,138.18290054408826,137.31170470986686,137.82692805268596,3998026.0
2017-03-03,148.12,148.26,146.82,147.81,3413398.0,0.0,1.0,138.75433006976039,138.8854778297507,137.53652944127882,138.46393145835324,3413398.0
2017-03-02,147.08,148.23,146.3886,147.95,4053352.0,0.0,1.0,137.78008956697514,138.85737473832418,137.1324069865658,138.59507921834356,4053352.0
2017-03-01,146.72,147.6999,145.891,146.68,6213540.0,0.0,1.0,137.44285246985717,138.36079311281802,136.66627037677162,137.4053816812885,6213540.0
2017-02-28,144.98,145.63,144.465,144.91,4211949.0,0.0,1.0,135.8128731671203,136.42177348136107,135.33043676429878,135.74729928712514,4211949.0
2017-02-27,145.87,146.01,144.8,145.3,4388414.0,0.0,1.0,136.64659821277309,136.77774597276337,135.64425461856135,136.11263947566962,4388414.0
2017-02-24,144.65,146.0799,144.65,145.95,3516680.0,0.0,1.0,135.50373916142885,136.84322617578715,135.50373916142885,136.7215397899104,3516680.0
2017-02-23,146.11,146.33,144.51,144.71,4184046.0,0.0,1.0,136.87142294418507,137.07751228131272,135.3725914014385,135.55994534428183,4184046.0
2017-02-22,145.05,145.47,143.97,145.25,5037762.0,0.0,1.0,135.8784470471155,136.27189032708642,134.86673575576157,136.06580098995877,5037762.0
2017-02-21,145.6,145.65,143.25,145.02,9274668.0,0.0,1.0,136.39367038993458,136.44050887564543,134.1922615615256,135.85034395568897,9274668.0
2017-02-17,141.36,143.12,141.0,143.0,5105647.0,0.0,1.0,132.42176680165628,134.07048149867748,132.0845297045383,133.95806913297147,5105647.0
2017-02-16,142.39,142.985,140.9,141.54,4295811.0,0.0,1.0,133.38663960729934,133.94401758725823,131.99085273311664,132.59038535021526,4295811.0
2017-02-15,141.27,142.66,140.95,142.19,4343541.0,0.0,1.0,132.33745752737678,133.63956743013784,132.03769121882746,133.19928566445603,4343541.0
2017-02-14,139.95,141.365,139.34,141.36,4775167.0,0.0,1.0,131.10092150461088,132.42645065022737,130.52949197893878,132.42176680165628,4775167.0
2017-02-13,140.48,140.65,139.05,139.87,2753068.0,0.0,1.0,131.59740945314567,131.7566603045625,130.25782876181597,131.02597992747357,2753068.0
2017-02-10,138.6,140.57,138.245,139.85,3296963.0,0.0,1.0,129.8362823904185,131.68171872742516,129.50372914187162,131.00724453318924,3296963.0
2017-02-09,137.78,139.15,137.41,138.71,2931873.0,0.0,1.0,129.06813122476092,130.35150573323764,128.72152643050077,129.93932705898234,2931873.0
2017-02-08,136.89,137.91,136.82,137.88,2882742.0,0.0,1.0,128.23440617910813,129.18991128760905,128.16883229911298,129.16180819618256,2882742.0
2017-02-07,137.16,137.7,136.33,136.65,3239029.0,0.0,1.0,128.4873340019466,128.99318964762358,127.70981513914687,128.00958144769618,3239029.0
2017-02-06,137.43,137.9,136.45,136.49,3863165.0,0.0,1.0,128.7402618247851,129.1805435904669,127.82222750485283,127.85969829342152,3863165.0
2017-02-03,137.26,138.47,136.97,137.98,2653721.0,0.0,1.0,128.58101097336828,129.71450232757036,128.30934775624547,129.2554851676042,2653721.0
2017-02-02,137.47,137.55,136.56,136.95,2197649.0,0.0,1.0,128.77773261335378,128.85267419049111,127.92527217341667,128.29061236196114,2197649.0
2017-02-01,137.66,137.96,136.53,137.44,2968601.0,0.0,1.0,128.9557188590549,129.2367497733199,127.89716908199017,128.74962952192726,2968601.0
2017-01-31,137.63,138.615,136.85,137.58,3226774.0,0.0,1.0,128.92761576762842,129.85033393613176,128.19693539053947,128.8807772819176,3226774.0
2017-01-30,137.99,138.49,136.86,138.47,2704899.0,0.0,1.0,129.2648528647464,129.7332377218547,128.20630308768168,129.71450232757036,2704899.0
2017-01-27,138.8,138.83,137.7,138.33,3149024.0,0.0,1.0,130.02363633326183,130.05173942468832,128.99318964762358,129.58335456758005,3149024.0
2017-01-26,138.01,139.18,137.71,138.46,2931491.0,0.0,1.0,129.28358825903072,130.37960882466413,129.00255734476576,129.70513463042818,2931491.0
2017-01-25,138.45,139.37,137.43,137.48,3631714.0,0.0,1.0,129.695766933286,130.55759507036527,128.7402618247851,128.78710031049593,3631714.0
2017-01-24,137.88,138.38,137.3,138.06,4055080.0,0.0,1.0,129.16180819618256,129.63019305329084,128.61848176193695,129.33042674474154,4055080.0
2017-01-23,135.31,138.27,135.0,138.07,7055951.0,0.0,1.0,126.75431003064594,129.52714838472704,126.4639114192388,129.3397944418837,7055951.0
2017-01-20,135.26,136.0,134.6,135.6,4853702.0,0.0,1.0,126.7074715449351,127.4006811334554,126.08920353355217,127.02597324776875,4853702.0
2017-01-19,136.0,136.78,134.93,135.39,5078666.0,0.0,1.0,127.4006811334554,128.1313615105443,126.39833753924366,126.82925160778326,5078666.0
2017-01-18,135.9,136.295,134.92,136.16,3869678.0,0.0,1.0,127.30700416203373,127.67702819914926,126.38896984210146,127.55056428773004,3869678.0
2017-01-17,135.09,136.48,134.76,135.93,3976936.0,0.0,1.0,126.5482206935183,127.85033059627933,126.23908668782681,127.33510725346024,3976936.0
2017-01-13,134.92,135.75,134.76,135.04,3117703.0,0.0,1.0,126.38896984210146,127.16648870490124,126.23908668782681,126.50138220780745,3117703.0
2017-01-12,135.51,135.53,133.94,135.07,3600181.0,0.0,1.0,126.94166397348926,126.96039936777359,125.47093552216923,126.52948529923395,3600181.0
2017-01-11,136.1,136.385,134.74,135.7,4643728.0,0.0,1.0,127.49435810487704,127.76133747342877,126.2203512935425,127.1196502191904,4643728.0
2017-01-10,134.0,136.38,133.77,136.1,5928339.0,0.0,1.0,125.52714170502222,127.75665362485769,125.31168467075241,127.49435810487704,5928339.0
2017-01-09,133.22,134.76,133.14,134.31,4310227.0,0.0,1.0,124.79646132793329,126.23908668782681,124.72151975079595,125.81754031642936,4310227.0
2017-01-06,133.97,134.33,133.05,133.53,3827482.0,0.0,1.0,125.49903861359572,125.8362757107137,124.63721047651647,125.08685993934043,3827482.0
2017-01-05,134.98,135.46,133.7801,133.9,3821073.0,0.0,1.0,126.44517602495446,126.89482548777843,125.321146044866,125.43346473360057,3821073.0
2017-01-04,134.34,135.94,134.21,135.5,4055284.0,0.0,1.0,125.84564340785586,127.34447495060239,125.72386334500771,126.93229627634709,4055284.0
2017-01-03,135.1,135.51,133.589,134.31,5300410.0,0.0,1.0,126.55758839066046,126.94166397348926,125.1421293524792,125.81754031642936,5300410.0
2016-12-30,135.64,135.82,133.83,134.08,4149140.0,0.0,1.0,127.0634440363374,127.2320625848964,125.36789085360542,125.60208328215955,4149140.0
2016-12-29,135.02,135.8499,134.63,135.1,2777885.0,0.0,1.0,126.48264681352315,127.26007199935147,126.11730662497867,126.55758839066046,2777885.0
2016-12-28,135.57,135.86,134.66,135.07,3369386.0,0.0,1.0,126.99787015634224,127.26953337346508,126.14540971640515,126.52948529923395,3369386.0
2016-12-27,134.76,135.72,134.71,135.26,2254748.0,0.0,1.0,126.23908668782681,127.13838561347474,126.192248202116,126.7074715449351,2254748.0
2016-12-23,135.65,135.99,134.79,135.05,2337685.0,0.0,1.0,127.07281173347958,127.39131343631323,126.26718977925331,126.51074990494965,2337685.0
2016-12-22,136.25,137.0,135.18,135.43,4094496.0,0.0,1.0,127.63487356200953,128.33745084767196,126.6325299677978,126.86672239635195,4094496.0
2016-12-21,136.93,137.24,136.56,136.83,2705503.0,0.0,1.0,128.2718769676768,128.56227557908397,127.92527217341667,128.17819999625516,2705503.0
2016-12-20,135.65,137.24,135.43,137.11,4301529.0,0.0,1.0,127.07281173347958,128.56227557908397,126.86672239635195,128.4404955162358,4301529.0
2016-12-19,135.06,136.5,134.79,135.44,3463103.0,0.0,1.0,126.5201176020918,127.86906599056368,126.26718977925331,126.8760900934941,3463103.0
2016-12-16,136.11,136.61,135.05,135.11,9429194.0,0.0,1.0,127.50372580201922,127.97211065912751,126.51074990494965,126.56695608780264,9429194.0
2016-12-15,136.51,137.325,135.77,135.84,5839829.0,0.0,1.0,127.87843368770584,128.64190100479235,127.18522409918558,127.25079797918073,5839829.0
2016-12-14,136.05,136.88,135.75,135.98,7033396.0,0.0,1.0,127.44751961916623,128.22503848196598,127.16648870490124,127.38194573917104,7033396.0
2016-12-13,134.55,136.89,134.55,136.54,6886268.0,0.0,1.0,126.04236504784136,128.23440617910813,126.04236504784136,127.90653677913234,6886268.0
2016-12-12,133.13,134.66,133.13,134.58,6276056.0,0.0,1.0,124.71215205365378,126.14540971640515,124.71215205365378,126.07046813926785,6276056.0
2016-12-09,132.51,133.4,131.1,133.39,5174577.0,0.0,1.0,124.1313548308395,124.96507987649227,122.81050953379412,124.95571217935009,5174577.0
2016-12-08,132.21,133.13,131.58,132.53,4975219.0,0.0,1.0,123.85032391657454,124.71215205365378,123.2601589966181,124.15009022512385,4975219.0
2016-12-07,128.75,133.06,128.75,132.46,6987286.0,0.0,1.0,120.60910070538516,124.64657817365864,120.60910070538516,124.08451634512869,6987286.0
2016-12-06,130.13,130.14,128.6775,128.74,4292631.0,0.0,1.0,121.90184291100404,121.91121060814619,120.54118490110446,120.59973300824299,4292631.0
2016-12-05,130.32,130.46,129.56,129.68,4065425.0,0.0,1.0,122.07982915670519,122.21097691669551,121.36788417390059,121.48029653960658,4065425.0
2016-12-02,129.04,130.615,128.91,129.87,3738323.0,0.0,1.0,120.88076392250795,122.35617622239909,120.7589838596598,121.65828278530773,3738323.0
2016-12-01,129.34,130.35,129.0,129.47,5398644.0,0.0,1.0,121.16179483677294,122.10793224813169,120.8432931339393,121.2835748996211,5398644.0
2016-11-30,129.34,130.32,128.81,129.4,6972912.0,0.0,1.0,121.16179483677294,122.07982915670519,120.66530688823815,121.21800101962594,6972912.0
2016-11-29,130.35,130.78,129.25,129.62,4127022.0,0.69,1.0,122.10793224813169,122.51074322524482,121.07748556249345,121.42409035675358,4127022.0
2016-11-28,131.25,131.65,130.17,130.64,4858978.0,0.0,1.0,122.29999124644239,122.6727150292887,121.29363703275737,121.73158747760178,4858978.0
2016-11-25,131.86,132.135,131.07,131.57,2545977.0,0.0,1.0,122.86839501528301,123.12464261598983,122.13226554416156,122.59817027271943,2545977.0
2016-11-23,131.36,131.99,130.86,131.21,3610150.0,0.0,1.0,122.40249028672514,122.98953024470806,121.93658555816727,122.26271886815778,3610150.0
2016-11-22,128.38,131.3,128.38,130.98,5533566.0,0.0,1.0,119.62569810452018,122.3465817192982,119.62569810452018,122.04840269302113,5533566.0
2016-11-21,128.28,128.9,127.41,128.22,4072116.0,0.0,1.0,119.53251715880862,120.11023902222038,118.7218429311179,119.47660859138166,4072116.0
2016-11-18,128.93,129.36,127.72,128.33,4428888.0,0.0,1.0,120.13819330593385,120.53887137249363,119.01070386282379,119.57910763166441,4428888.0
2016-11-17,125.87,129.14,125.7,128.93,6801084.0,0.0,1.0,117.28685636715966,120.33387329192814,117.12844875944998,120.13819330593385,6801084.0
2016-11-16,123.6,125.7,123.28,125.33,9778412.0,0.0,1.0,115.17164889950689,117.12844875944998,114.87346987322985,116.78367926031714,9778412.0
2016-11-15,127.07,127.67,122.92,124.4,13445388.0,0.0,1.0,118.40502771569855,118.964113389968,114.53801846866818,115.9170964651995,13445388.0
2016-11-14,130.5,130.64,126.94,127.67,11438461.0,0.0,1.0,121.60113415360559,121.73158747760178,118.2838924862735,118.964113389968,11438461.0
2016-11-11,129.06,130.13,128.72,129.85,5496122.0,0.0,1.0,120.2593285353589,121.25636465447275,119.94251331993954,120.99545800648033,5496122.0
2016-11-10,126.72,130.1,126.51,129.03,8736976.0,0.0,1.0,118.07889440570804,121.22841037075928,117.88321441971374,120.23137425164543,8736976.0
2016-11-09,120.95,126.26,120.32,126.02,8052506.0,0.0,1.0,112.70235383815016,117.6502620554348,112.11531388016722,117.426627785727,8052506.0
2016-11-08,123.95,125.42,123.6,124.25,6105468.0,0.0,1.0,115.49778220949742,116.86754211145757,115.17164889950689,115.77732504663213,6105468.0
2016-11-07,122.5,123.98,122.31,123.75,5510441.0,0.0,1.0,114.14665849667956,115.52573649321089,113.96961469982757,115.31142031807425,5510441.0
2016-11-04,120.54,121.9,120.06,120.91,4607562.0,0.0,1.0,112.3203119607327,113.58757282241012,111.87304342131713,112.66508145986552,4607562.0
2016-11-03,120.34,120.93,120.08,120.18,5113483.0,0.0,1.0,112.13395006930955,112.68371764900785,111.89167961045945,111.98486055617103,5113483.0
2016-11-02,119.93,121.29,119.82,120.29,4845459.0,0.0,1.0,111.7519081918921,113.01916905356951,111.64940915160935,112.08735959645377,4845459.0
2016-11-01,121.69,122.25,119.2,119.89,7492541.0,0.0,1.0,113.3918928364158,113.91370613240063,111.0716872881976,111.71463581360746,7492541.0
2016-10-31,123.35,123.5,121.62,122.01,5671525.0,0.0,1.0,114.93869653522795,115.07846795379533,113.32666617441771,113.69007186269286,5671525.0
2016-10-28,122.7,124.09,122.2065,123.58,4497717.0,0.0,1.0,114.33302038810272,115.62823553349362,113.87317242101611,115.15301271036458,4497717.0
2016-10-27,122.71,123.46,121.85,122.26,4261602.0,0.0,1.0,114.34233848267387,115.04119557551068,113.54098234955433,113.92302422697179,4261602.0
2016-10-26,122.83,123.75,122.4,122.71,5454160.0,0.0,1.0,114.45415561752776,115.31142031807425,114.053477550968,114.34233848267387,5454160.0
2016-10-25,126.27,126.27,123.29,123.34,8731346.0,0.0,1.0,117.65958015000595,117.65958015000595,114.88278796780102,114.9293784406568,8731346.0
2016-10-24,127.23,128.14,127.23,127.78,3824719.0,0.0,1.0,118.55411722883707,119.4020638348124,118.55411722883707,119.06661243025074,3824719.0
2016-10-21,125.31,126.8,125.25,126.6,3234032.0,0.0,1.0,116.76504307117483,118.1534391622773,116.70913450374789,117.96707727085415,3234032.0
2016-10-20,125.95,127.08,125.57,126.25,3543223.0,0.0,1.0,117.36140112372891,118.41434581026971,117.00731353002492,117.64094396086364,3543223.0
2016-10-19,125.76,126.09,124.51,125.89,4095509.0,0.0,1.0,117.18435732687692,117.49185444772512,116.01959550548223,117.30549255630197,4095509.0
2016-10-18,126.15,126.25,125.15,125.74,3563302.0,0.0,1.0,117.54776301515207,117.64094396086364,116.61595355803631,117.1657211377346,3563302.0
2016-10-17,126.18,126.8,124.88,125.14,3753022.0,0.0,1.0,117.57571729886554,118.1534391622773,116.36436500461505,116.60663546346515,3753022.0
2016-10-14,126.9,127.56,126.42,126.42,4462055.0,0.0,1.0,118.24662010798887,118.86161434968527,117.79935156857331,117.79935156857331,4462055.0
2016-10-13,126.25,126.66,125.173,126.29,3655714.0,0.0,1.0,117.64094396086364,118.02298583828109,116.63738517554998,117.67821633914828,3655714.0
2016-10-12,125.85,127.16,125.71,126.69,3545888.0,0.0,1.0,117.26822017801733,118.48889056683896,117.13776685402112,118.05094012199457,3545888.0
2016-10-11,126.85,127.08,125.46,125.85,5113677.0,0.0,1.0,118.20002963513308,118.41434581026971,116.9048144897422,117.26822017801733,5113677.0
2016-10-10,128.45,128.94,127.25,127.25,4349741.0,0.0,1.0,119.69092476651828,120.14751140050501,118.57275341797938,118.57275341797938,4349741.0
2016-10-07,129.83,130.41,127.88,128.31,5500226.0,0.0,1.0,120.97682181733803,121.51727130246516,119.15979337596231,119.56047144252209,5500226.0
2016-10-06,126.87,130.45,126.43,130.19,7470705.0,0.0,1.0,118.2186658242754,121.55454368074979,117.80866966314449,121.3122732218997,7470705.0
2016-10-05,128.32,129.03,127.52,127.58,4115427.0,0.0,1.0,119.56978953709324,120.23137425164543,118.82434197140064,118.88025053882758,4115427.0
2016-10-04,128.53,129.92,127.95,128.2,4848592.0,0.0,1.0,119.76546952308755,121.06068466847843,119.22502003796042,119.45797240223935,4848592.0
2016-10-03,128.2,128.82,127.97,128.5,3652705.0,0.0,1.0,119.45797240223935,120.03569426565112,119.24365622710273,119.73751523937408,3652705.0
2016-09-30,127.87,129.24,127.63,128.68,5694499.0,0.0,1.0,119.15047528139115,120.42705423763974,118.92684101168336,119.90524094165492,5694499.0
2016-09-29,128.5,130.74,127.91,127.93,5987412.0,0.0,1.0,119.73751523937408,121.82476842331337,119.18774765967578,119.2063838488181,5987412.0
2016-09-28,127.21,128.53,127.06,128.27,5746299.0,0.0,1.0,118.53548103969476,119.76546952308755,118.3957096211274,119.52319906423746,5746299.0
2016-09-27,125.8,126.99,125.36,126.82,4433646.0,0.0,1.0,117.22162970516155,118.33048295912928,116.81163354403061,118.17207535141961,4433646.0
2016-09-26,127.1,127.23,125.35,125.45,5337799.0,0.0,1.0,118.43298199941202,118.55411722883707,116.80231544945946,116.89549639517104,5337799.0
2016-09-23,128.63,129.2,127.79,127.79,4464250.0,0.0,1.0,119.85865046879913,120.3897818593551,119.0759305248219,119.0759305248219,4464250.0
2016-09-22,128.82,129.65,128.72,128.75,4099565.0,0.0,1.0,120.03569426565112,120.8090961150572,119.94251331993954,119.97046760365302,4099565.0
2016-09-21,127.52,128.59,126.55,128.11,5367370.0,0.0,1.0,118.82434197140064,119.8213780905145,117.92048679799836,119.37410955109895,5367370.0
2016-09-20,126.86,127.33,126.33,126.83,3626428.0,0.0,1.0,118.20934772970425,118.64729817454865,117.71548871743289,118.18139344599078,3626428.0
2016-09-19,126.68,127.37,126.17,126.29,4475328.0,0.0,1.0,118.04162202742341,118.68457055283328,117.56639920429438,117.67821633914828,4475328.0
2016-09-16,127.02,127.02,125.7,126.11,6940062.0,0.0,1.0,118.35843724284277,118.35843724284277,117.12844875944998,117.51049063686743,6940062.0
2016-09-15,125.97,127.635,125.71,126.96,5110447.0,0.0,1.0,117.38003731287122,118.93150005896896,117.13776685402112,118.30252867541581,5110447.0
2016-09-14,125.61,126.945,125.565,126.26,4313902.0,0.0,1.0,117.04458590830956,118.28855153355907,117.00265448273935,117.6502620554348,4313902.0
2016-09-13,127.74,128.0,125.43,125.72,6376284.0,0.0,1.0,119.0293400519661,119.2716105108162,116.87686020602872,117.1470849485923,6376284.0
2016-09-12,126.5,128.855,126.0,128.59,7882616.0,0.0,1.0,117.87389632514258,120.06830759665016,117.4079915965847,119.8213780905145,7882616.0
2016-09-09,130.64,130.89,127.73,127.74,6315009.0,0.0,1.0,121.73158747760178,121.96453984188071,119.02002195739496,119.0293400519661,6315009.0
2016-09-08,131.55,132.94,131.12,131.26,5019625.0,0.0,1.0,122.57953408357713,123.87474922896801,122.17885601701735,122.30930934101355,5019625.0
2016-09-07,133.3,133.87,132.16,132.79,4676049.0,0.0,1.0,124.2102006335297,124.74133202408566,123.14793785241773,123.73497781040065,4676049.0
2016-09-06,134.96,135.72,133.8814,134.1,4215934.0,0.0,1.0,125.75700433234184,126.46517951974981,124.7519546518968,124.95564819922228,4215934.0
2016-09-02,134.77,135.88,134.55,135.15,3402572.0,0.0,1.0,125.57996053548985,126.61426903288832,125.37496245492439,125.93404812919383,3402572.0
2016-09-01,134.48,135.06,133.66,134.23,3851836.0,0.0,1.0,125.30973579292626,125.85018527805342,124.54565203809135,125.07678342864733,3851836.0
2016-08-31,133.89,134.68,133.6,134.12,4650586.0,0.0,1.0,124.75996821322796,125.49609768434944,124.48974347066441,124.97428438836461,4650586.0
2016-08-30,134.8,135.05,133.63,134.1,3440422.0,0.69,1.0,125.60791481920333,125.84086718348226,124.51769775437788,124.95564819922228,3440422.0
2016-08-29,134.86,135.3,134.58,135.24,3227491.0,0.0,1.0,125.02054096110334,125.42843832149845,124.76096991357917,125.37281595417184,3227491.0
2016-08-26,135.43,136.18,133.92,134.36,4193411.0,0.0,1.0,125.5489534507061,126.24423304228868,124.14912387298648,124.55702123338162,4193411.0
2016-08-25,134.73,136.16,134.37,135.43,3168609.0,0.0,1.0,124.90002583189566,126.2256922531798,124.56629162793604,125.5489534507061,3168609.0
2016-08-24,135.77,136.25,134.81,135.06,4110279.0,0.0,1.0,125.86414686555688,126.30912580416971,124.97418898833115,125.20594885219201,4110279.0
2016-08-23,135.93,136.55,135.93,136.22,2959986.0,0.0,1.0,126.01247317842783,126.58723764080275,126.01247317842783,126.28131462050641,2959986.0
2016-08-22,135.6,135.85,135.02,135.34,2752526.0,0.0,1.0,125.70655015813146,125.93831002199234,125.16886727397429,125.46551989971618,2752526.0
2016-08-19,134.42,135.76,134.32,135.46,3959011.0,0.0,1.0,124.6126436007082,125.85487647100241,124.51993965516385,125.5767646343694,3959011.0
2016-08-18,136.03,136.15,134.44,134.8,4430783.0,0.0,1.0,126.10517712397215,126.21642185862538,124.63118438981708,124.96491859377673,4430783.0
2016-08-17,135.5,136.47,134.75,136.15,5222110.0,0.0,1.0,125.61384621258713,126.51307448436728,124.91856662100454,126.21642185862538,5222110.0
2016-08-16,137.65,138.65,135.66,136.23,7286139.0,0.0,1.0,127.60698104179055,128.534020497234,125.76217252545808,126.29058501506084,7286139.0
2016-08-15,137.11,137.97,136.93,137.06,6327437.0,0.0,1.0,127.10637973585109,127.90363366753245,126.93951263387126,127.0600277630789,6327437.0
2016-08-12,136.0,137.39,135.6321,136.57,4089419.0,0.0,1.0,126.07736594030885,127.36595078337524,125.73630812465122,126.60577842991161,4089419.0
2016-08-11,136.31,137.5,135.17,137.04,4183308.0,0.0,1.0,126.36474817149633,127.46792512347403,125.30792319229079,127.04148697397004,4183308.0
2016-08-10,136.3,136.89,135.06,135.6,3438042.0,0.0,1.0,126.3554777769419,126.90243105565351,125.20594885219201,125.70655015813146,3438042.0
2016-08-09,136.27,137.09,135.34,136.11,3180435.0,0.0,1.0,126.3276665932786,127.08783894674221,125.46551989971618,126.17934028040764,3180435.0
2016-08-08,136.91,137.401,136.16,136.21,3182761.0,0.0,1.0,126.92097184476239,127.37614821738514,126.2256922531798,126.27204422595199,3182761.0
2016-08-05,137.0,137.74,136.6,136.91,3022121.0,0.0,1.0,127.0044053957523,127.69041459278046,126.63358961357491,126.92097184476239,3022121.0
2016-08-04,135.79,137.2,135.46,136.05,3802914.0,0.0,1.0,125.88268765466572,127.18981328684099,125.5767646343694,126.12371791308104,3802914.0
2016-08-03,137.13,137.22,135.7,137.06,3642635.0,0.0,1.0,127.12492052495995,127.20835407594986,125.7992541036758,127.0600277630789,3642635.0
2016-08-02,138.91,139.0,136.82,137.22,3898130.0,0.0,1.0,128.7750507556493,128.85848430663918,126.83753829377247,127.20835407594986,3898130.0
2016-08-01,138.06,138.94,137.85,138.77,3157471.0,0.0,1.0,127.98706721852236,128.80286193931258,127.79238893287922,128.6452652318872,3157471.0
2016-07-29,137.46,138.72,137.44,138.24,3662531.0,0.0,1.0,127.4308435452563,128.59891325911502,127.41230275614741,128.15393432050217,3662531.0
2016-07-28,136.19,138.12,136.105,137.96,3229964.0,0.0,1.0,126.2535034368431,128.04268958584896,126.1747050831304,127.89436327297801,3229964.0
2016-07-27,137.01,137.69,135.96,136.31,3029605.0,0.0,1.0,127.01367579030673,127.64406262000828,126.04028436209113,126.36474817149633,3029605.0
2016-07-26,136.5,137.51,136.06,136.75,2575621.0,0.0,1.0,126.54088566803058,127.47719551802845,126.13298830763546,126.77264553189144,2575621.0
2016-07-25,136.55,136.85,136.15,136.5,3352353.0,0.0,1.0,126.58723764080275,126.86534947743579,126.21642185862538,126.54088566803058,3352353.0
2016-07-22,136.41,136.64,135.96,136.52,2627239.0,0.0,1.0,126.45745211704066,126.67067119179265,126.04028436209113,126.55942645713945,2627239.0
2016-07-21,136.76,137.14,135.47,136.07,4975126.0,0.0,1.0,126.78191592644586,127.13419091951437,125.58603502892383,126.14225870218989,4975126.0
2016-07-20,137.4,137.45,136.77,137.41,3092000.0,0.0,1.0,127.37522117792969,127.42157315070185,126.79118632100032,127.38449157248411,3092000.0
2016-07-19,136.07,137.05,135.56,136.98,3831522.0,0.0,1.0,126.14225870218989,127.05075736852449,125.66946857991374,126.98586460664342,3831522.0
2016-07-18,135.46,136.48,134.81,136.34,3727629.0,0.0,1.0,125.5767646343694,126.5223448789217,124.97418898833115,126.39255935515963,3727629.0
2016-07-15,135.12,135.59,134.65,134.78,5322755.0,0.0,1.0,125.26157121951863,125.69727976357704,124.8258626754602,124.94637780466785,5322755.0
2016-07-14,134.4,134.79,133.83,134.54,3122618.0,0.0,1.0,124.59410281159934,124.95564819922228,124.06569032199658,124.72388833536141,3122618.0
2016-07-13,134.84,135.2,133.1,133.56,4231757.0,0.0,1.0,125.00200017199445,125.33573437595409,123.38895151952285,123.81538966902684,4231757.0
